Timestamp,_id,Redemption Count,Sales Count,day_of_week,month,quarter,is_weekend,RedemptionCount_lag1,RedemptionCount_lag7
2017-10-13,13212258,1638,1615,4,10,4,0,1120.0,2209.0
2017-10-14,12250592,1740,1399,5,10,4,1,1638.0,3932.0
2017-10-15,12055176,1055,992,6,10,4,1,1740.0,6214.0
2017-10-16,13198734,1314,1164,0,10,4,0,1055.0,3362.0
2017-10-17,12620421,1675,1522,1,10,4,0,1314.0,2566.0
2017-10-18,12807184,1810,1615,2,10,4,0,1675.0,795.0
2017-10-19,13184796,1994,1678,3,10,4,0,1810.0,1120.0
2017-10-20,13371015,2468,2359,4,10,4,0,1994.0,1638.0
2017-10-21,13557024,4133,4052,5,10,4,1,2468.0,1740.0
2017-10-22,12597783,4359,4137,6,10,4,1,4133.0,1055.0
2017-10-23,12211872,1155,984,0,10,4,0,4359.0,1314.0
2017-10-24,12779915,1054,863,1,10,4,0,1155.0,1675.0
2017-10-25,12394135,1082,833,2,10,4,0,1054.0,1810.0
2017-10-26,12580491,1322,1063,3,10,4,0,1082.0,1994.0
2017-10-27,12957162,1380,1171,4,10,4,0,1322.0,2468.0
2017-10-28,12190752,580,540,5,10,4,1,1380.0,4133.0
2017-10-29,10853940,1300,1159,6,10,4,1,580.0,4359.0
2017-10-30,12183008,940,892,0,10,4,0,1300.0,1155.0
2017-10-31,12369175,1214,981,1,10,4,0,940.0,1054.0
2017-11-01,12745343,741,579,2,11,4,0,1214.0,1082.0
2017-11-02,12360595,638,467,3,11,4,0,741.0,1322.0
2017-11-03,12356370,1335,1155,4,11,4,0,638.0,1380.0
2017-11-04,12732144,1040,829,5,11,4,1,1335.0,580.0
2017-11-05,9688623,330,255,6,11,4,1,1040.0,1300.0
2017-11-06,12724238,834,550,0,11,4,0,330.0,940.0
2017-11-07,11770669,823,557,1,11,4,0,834.0,1214.0
2017-11-08,12715595,1179,900,2,11,4,0,823.0,741.0
2017-11-09,12521421,643,442,3,11,4,0,1179.0,638.0
2017-11-10,11758579,641,457,4,11,4,0,643.0,1335.0
2017-11-11,11186046,793,639,5,11,4,1,641.0,1040.0
2017-11-12,10993059,658,652,6,11,4,1,793.0,330.0
2017-11-13,11936925,667,427,0,11,4,0,658.0,834.0
2017-11-14,12311715,732,474,1,11,4,0,667.0,823.0
2017-11-15,11739545,625,391,2,11,4,0,732.0,1179.0
2017-11-16,12114208,771,447,3,11,4,0,625.0,643.0
2017-11-17,12110112,1012,712,4,11,4,0,771.0,641.0
2017-11-18,11727765,439,288,5,11,4,1,1012.0,793.0
2017-11-19,9644151,640,499,6,11,4,1,439.0,658.0
2017-11-20,11342730,703,542,0,11,4,0,640.0,667.0
2017-11-21,13039689,752,508,1,11,4,0,703.0,732.0
2017-11-22,12468291,669,465,2,11,4,0,752.0,625.0
2017-11-23,12275120,678,424,3,11,4,0,669.0,771.0
2017-11-24,12837142,1026,736,4,11,4,0,678.0,1012.0
2017-11-25,11700423,921,711,5,11,4,1,1026.0,439.0
2017-11-26,10187559,512,395,6,11,4,1,921.0,640.0
2017-11-27,11693231,754,405,0,11,4,0,512.0,703.0
2017-11-28,12254905,975,651,1,11,4,0,754.0,752.0
2017-11-29,11496914,634,419,2,11,4,0,975.0,669.0
2017-11-30,12623470,558,298,3,11,4,0,634.0,678.0
2017-12-01,12430671,583,686,4,12,4,0,558.0,1026.0
2017-12-02,12238070,918,669,5,12,4,1,583.0,921.0
2017-12-03,11104744,689,566,6,12,4,1,918.0,512.0
2017-12-04,12418131,570,376,0,12,4,0,689.0,754.0
2017-12-05,12413775,548,245,1,12,4,0,570.0,975.0
2017-12-06,12221430,636,366,2,12,4,0,548.0,634.0
2017-12-07,12780974,766,414,3,12,4,0,636.0,558.0
2017-12-08,12024928,626,501,4,12,4,0,766.0,583.0
2017-12-09,11269650,498,266,5,12,4,1,626.0,918.0
2017-12-10,10327350,504,369,6,12,4,1,498.0,689.0
2017-12-11,11262750,507,385,0,12,4,0,504.0,570.0
2017-12-12,11446772,455,203,1,12,4,0,507.0,548.0
2017-12-13,12005728,789,250,2,12,4,0,455.0,636.0
2017-12-14,10876653,550,273,3,12,4,0,789.0,766.0
2017-12-15,12372789,552,348,4,12,4,0,550.0,626.0
2017-12-16,10682085,479,288,5,12,4,1,552.0,498.0
2017-12-17,9929550,465,349,6,12,4,1,479.0,504.0
2017-12-18,12361173,506,302,0,12,4,0,465.0,507.0
2017-12-19,12731198,671,430,1,12,4,0,506.0,455.0
2017-12-20,12352329,690,434,2,12,4,0,671.0,789.0
2017-12-21,11786796,729,451,3,12,4,0,690.0,550.0
2017-12-22,12530809,512,246,4,12,4,0,729.0,552.0
2017-12-23,11217810,418,255,5,12,4,1,512.0,479.0
2017-12-24,10466708,535,355,6,12,4,1,418.0,465.0
2017-12-25,9342625,458,369,0,12,4,0,535.0,506.0
2017-12-26,9900453,354,330,1,12,4,0,458.0,671.0
2017-12-27,11578097,479,345,2,12,4,0,354.0,690.0
2017-12-28,11947552,495,338,3,12,4,0,479.0,729.0
2017-12-29,10264155,447,328,4,12,4,0,495.0,512.0
2017-12-30,10634205,543,362,5,12,4,1,447.0,418.0
2017-12-31,10071513,441,355,6,12,4,1,543.0,535.0
2018-01-01,8950008,349,341,0,1,1,0,441.0,458.0
2018-01-02,1118589,40,48,1,1,1,0,349.0,354.0
2018-01-03,559281,0,3,2,1,1,0,40.0,479.0
2018-01-04,0,0,0,3,1,1,0,0.0,495.0
2018-01-05,186425,0,2,4,1,1,0,0.0,447.0
2018-01-06,745690,0,14,5,1,1,1,0.0,543.0
2018-01-07,9133404,410,425,6,1,1,1,0.0,441.0
2018-01-08,11925728,468,550,0,1,1,0,410.0,349.0
2018-01-09,12294117,546,422,1,1,1,0,468.0,40.0
2018-01-10,11172690,559,390,2,1,1,0,546.0,0.0
2018-01-11,11913568,544,324,3,1,1,0,559.0,0.0
2018-01-12,10421012,438,1272,4,1,1,0,544.0,0.0
2018-01-13,10417876,447,349,5,1,1,1,438.0,0.0
2018-01-14,9670934,425,309,6,1,1,1,447.0,410.0
2018-01-15,11155410,419,308,0,1,1,0,425.0,468.0
2018-01-16,11151810,512,319,1,1,1,0,419.0,546.0
2018-01-17,11519755,516,365,2,1,1,0,512.0,559.0
2018-01-18,11701620,546,398,3,1,1,0,516.0,544.0
2018-01-19,11883296,547,320,4,1,1,0,546.0,438.0
2018-01-20,10951285,699,604,5,1,1,1,547.0,447.0
2018-01-21,10205690,493,418,6,1,1,1,699.0,425.0
2018-01-22,10759087,446,273,0,1,1,0,493.0,419.0
2018-01-23,10014057,546,273,1,1,1,0,446.0,512.0
2018-01-24,11679381,558,294,2,1,1,0,546.0,516.0
2018-01-25,10748937,558,341,3,1,1,0,558.0,546.0
2018-01-26,10745573,624,397,4,1,1,0,558.0,547.0
2018-01-27,9445914,462,380,5,1,1,1,624.0,699.0
2018-01-28,10183855,599,517,6,1,1,1,462.0,493.0
2018-01-29,10550985,467,292,0,1,1,0,599.0,446.0
2018-01-30,10177695,481,250,1,1,1,0,467.0,546.0
2018-01-31,11469411,481,462,2,1,1,0,481.0,558.0
2018-02-01,11095770,522,403,3,2,1,0,481.0,558.0
2018-02-02,12016355,523,373,4,2,1,0,522.0,624.0
2018-02-03,1108989,14,17,5,2,1,1,523.0,462.0
2018-02-04,9424953,305,267,6,2,1,1,14.0,599.0
2018-02-05,11084850,512,285,0,2,1,0,305.0,467.0
2018-02-06,11265907,547,282,1,2,1,0,512.0,481.0
2018-02-07,11446781,442,184,2,2,1,0,547.0,481.0
2018-02-08,10520262,515,227,3,2,1,0,442.0,522.0
2018-02-09,10517013,441,231,4,2,1,0,515.0,523.0
2018-02-10,9776062,373,264,5,2,1,1,441.0,14.0
2018-02-11,9220125,372,264,6,2,1,1,373.0,305.0
2018-02-12,11982425,591,406,0,2,1,0,372.0,512.0
2018-02-13,11241202,573,413,1,2,1,0,591.0,547.0
2018-02-14,11974235,675,400,2,2,1,0,573.0,442.0
2018-02-15,11233516,575,396,3,2,1,0,675.0,515.0
2018-02-16,11413859,654,426,4,2,1,0,575.0,441.0
2018-02-17,9937971,483,377,5,2,1,1,654.0,373.0
2018-02-18,10119010,903,842,6,2,1,1,483.0,372.0
2018-02-19,9564282,356,250,0,2,1,0,903.0,591.0
2018-02-20,10664663,521,297,1,2,1,0,356.0,573.0
2018-02-21,10661299,573,328,2,2,1,0,521.0,675.0
2018-02-22,10841663,675,407,3,2,1,0,573.0,575.0
2018-02-23,10654513,606,333,4,2,1,0,675.0,654.0
2018-02-24,11018370,712,527,5,2,1,1,606.0,483.0
2018-02-25,9179225,687,516,6,2,1,1,712.0,903.0
2018-02-26,11929255,769,644,0,2,1,0,687.0,356.0
2018-02-27,12291887,885,695,1,2,1,0,769.0,521.0
2018-02-28,12654117,623,542,2,2,1,0,885.0,573.0
2018-03-01,12099483,524,472,3,3,1,0,623.0,675.0
2018-03-02,12461578,586,364,4,3,1,0,524.0,606.0
2018-03-03,11174834,969,858,5,3,1,1,586.0,712.0
2018-03-04,10988010,788,681,6,3,1,1,969.0,687.0
2018-03-05,12082653,644,415,0,3,1,0,788.0,769.0
2018-03-06,11529378,576,322,1,3,1,0,644.0,885.0
2018-03-07,11708320,545,365,2,3,1,0,576.0,623.0
2018-03-08,11521377,672,574,3,3,1,0,545.0,524.0
2018-03-09,11700192,623,376,4,3,1,0,672.0,586.0
2018-03-10,11147933,700,499,5,3,1,1,623.0,969.0
2018-03-11,10230892,760,639,6,3,1,1,700.0,788.0
2018-03-12,11871210,523,446,0,3,1,0,760.0,644.0
2018-03-13,12779655,747,385,1,3,1,0,523.0,576.0
2018-03-14,10767618,637,416,2,3,1,0,747.0,545.0
2018-03-15,11676192,700,464,3,3,1,0,637.0,672.0
2018-03-16,12219125,627,419,4,3,1,0,700.0,623.0
2018-03-17,12032361,986,826,5,3,1,1,627.0,700.0
2018-03-18,10023640,911,867,6,3,1,1,986.0,760.0
2018-03-19,11842220,679,426,0,3,1,0,911.0,523.0
2018-03-20,11473812,638,354,1,3,1,0,679.0,747.0
2018-03-21,12197953,748,608,2,3,1,0,638.0,637.0
2018-03-22,11829545,674,463,3,3,1,0,748.0,700.0
2018-03-23,12371002,812,595,4,3,1,0,674.0,627.0
2018-03-24,12002727,1061,831,5,3,1,1,812.0,986.0
2018-03-25,10544255,871,782,6,3,1,1,1061.0,911.0
2018-03-26,11812840,907,746,0,3,1,0,871.0,679.0
2018-03-27,10900410,517,399,1,3,1,0,907.0,638.0
2018-03-28,12349446,925,740,2,3,1,0,517.0,748.0
2018-03-29,11437272,518,373,3,3,1,0,925.0,674.0
2018-03-30,11251853,1462,1392,4,3,1,0,518.0,812.0
2018-03-31,11066620,1369,1233,5,3,1,1,1462.0,1061.0
2018-04-01,11425554,1222,1178,6,4,2,1,1369.0,871.0
2018-04-02,11965371,1152,1223,0,4,2,0,1222.0,907.0
2018-04-03,11779820,545,407,1,4,2,0,1152.0,517.0
2018-04-04,11956725,494,231,2,4,2,0,545.0,925.0
2018-04-05,11590240,748,572,3,4,2,0,494.0,518.0
2018-04-06,11948145,570,373,4,4,2,0,748.0,1462.0
2018-04-07,10858170,753,639,5,4,2,1,570.0,1369.0
2018-04-08,11216327,647,605,6,4,2,1,753.0,1222.0
2018-04-09,12297358,785,564,0,4,2,0,647.0,1152.0
2018-04-10,11931249,731,584,1,4,2,0,785.0,545.0
2018-04-11,12288246,658,473,2,4,2,0,731.0,494.0
2018-04-12,11922405,622,412,3,4,2,0,658.0,748.0
2018-04-13,12098592,730,487,4,4,2,0,622.0,570.0
2018-04-14,10650267,301,132,5,4,2,1,730.0,753.0
2018-04-15,7398983,134,79,6,4,2,1,301.0,647.0
2018-04-16,11365893,374,200,0,4,2,0,134.0,785.0
2018-04-17,12263494,557,596,1,4,2,0,374.0,731.0
2018-04-18,12258870,871,628,2,4,2,0,557.0,658.0
2018-04-19,12074070,726,1470,3,4,2,0,871.0,622.0
2018-04-20,13150220,1260,1029,4,4,2,0,726.0,730.0
2018-04-21,12064690,2183,2153,5,4,2,1,1260.0,301.0
2018-04-22,11340315,2532,3001,6,4,2,1,2183.0,134.0
2018-04-23,12595695,1902,1826,0,4,2,0,2532.0,374.0
2018-04-24,12590795,1222,1021,1,4,2,0,1902.0,557.0
2018-04-25,11507296,744,991,2,4,2,0,1222.0,871.0
2018-04-26,14018979,1823,4941,3,4,2,0,744.0,726.0
2018-04-27,12396333,2004,1604,4,4,2,0,1823.0,1260.0
2018-04-28,12391572,1115,963,5,4,2,1,2004.0,2183.0
2018-04-29,11489376,2110,2132,6,4,2,1,1115.0,2532.0
2018-04-30,11844129,2708,2701,0,4,2,0,2110.0,1902.0
2018-05-01,12915900,3206,3173,1,5,2,0,2708.0,1222.0
2018-05-02,13269273,2510,2374,2,5,2,0,3206.0,744.0
2018-05-03,12367767,1186,954,3,5,2,0,2510.0,1823.0
2018-05-04,12183866,1150,1271,4,5,2,0,1186.0,2004.0
2018-05-05,13432725,6815,6757,5,5,2,1,1150.0,1115.0
2018-05-06,12353139,2446,2336,6,5,2,1,6815.0,2110.0
2018-05-07,11095861,2474,2255,0,5,2,0,2446.0,2708.0
2018-05-08,12522965,2821,2944,1,5,2,0,2474.0,3206.0
2018-05-09,12696859,2484,2334,2,5,2,0,2821.0,2510.0
2018-05-10,12513095,1703,1660,3,5,2,0,2484.0,1186.0
2018-05-11,12686848,2127,2240,4,5,2,0,1703.0,1150.0
2018-05-12,13038968,2705,2642,5,5,2,1,2127.0,6815.0
2018-05-13,11605555,7346,5964,6,5,2,1,2705.0,2446.0
2018-05-14,12315120,4220,3122,0,5,2,0,7346.0,2474.0
2018-05-15,12131982,1284,3218,1,5,2,0,4220.0,2821.0
2018-05-16,13018893,3878,2598,2,5,2,0,1284.0,2484.0
2018-05-17,12835332,3399,3565,3,5,2,0,3878.0,1703.0
2018-05-18,12830148,2967,3153,4,5,2,0,3399.0,2127.0
2018-05-19,13359225,1384,2157,5,5,2,1,2967.0,2705.0
2018-05-20,15133655,15493,16404,6,5,2,1,1384.0,7346.0
2018-05-21,15304345,15216,14288,0,5,2,0,15493.0,4220.0
2018-05-22,12807252,1480,1452,1,5,2,0,15216.0,1284.0
2018-05-23,12802068,3958,4760,2,5,2,0,1480.0,3878.0
2018-05-24,12796884,4079,4350,3,5,2,0,3958.0,3399.0
2018-05-25,13502198,5724,6021,4,5,2,0,4079.0,2967.0
2018-05-26,13496422,8842,8786,5,5,2,1,5724.0,1384.0
2018-05-27,13135703,10726,10700,6,5,2,1,8842.0,15493.0
2018-05-28,12775428,5616,5661,0,5,2,0,10726.0,15216.0
2018-05-29,12770244,4376,6567,1,5,2,0,5616.0,1480.0
2018-05-30,13296825,4155,5199,2,5,2,0,4376.0,3958.0
2018-05-31,12759660,2667,2937,3,5,2,0,4155.0,4079.0
2018-06-01,13108693,4800,5138,4,6,2,0,2667.0,5724.0
2018-06-02,14342427,11452,10889,5,6,2,1,4800.0,8842.0
2018-06-03,12920270,3100,3217,6,6,2,1,11452.0,10726.0
2018-06-04,12561178,2884,2798,0,6,2,0,3100.0,5616.0
2018-06-05,12556137,2634,2993,1,6,2,0,2884.0,4376.0
2018-06-06,12374355,3206,2985,2,6,2,0,2634.0,4155.0
2018-06-07,13252800,4423,4803,3,6,2,0,3206.0,2667.0
2018-06-08,13600356,7172,7469,4,6,2,0,4423.0,4800.0
2018-06-09,14829990,11267,12464,5,6,2,1,7172.0,11452.0
2018-06-10,14646512,13722,11868,6,6,2,1,11267.0,3100.0
2018-06-11,13934257,5777,6550,0,6,2,0,13722.0,2884.0
2018-06-12,13575485,5360,5959,1,6,2,0,5777.0,2634.0
2018-06-13,13393366,2291,3013,2,6,2,0,5360.0,3206.0
2018-06-14,13387590,6000,6998,3,6,2,0,2291.0,4423.0
2018-06-15,13557852,7840,10043,4,6,2,0,6000.0,7172.0
2018-06-16,16015272,21517,18968,5,6,2,1,7840.0,11267.0
2018-06-17,15127701,19681,17039,6,6,2,1,21517.0,13722.0
2018-06-18,12483575,3536,3966,0,6,2,0,19681.0,5777.0
2018-06-19,13005685,6751,6464,1,6,2,0,3536.0,5360.0
2018-06-20,14405309,6502,6522,2,6,2,0,6751.0,2291.0
2018-06-21,14223033,7465,7497,3,6,2,0,6502.0,6000.0
2018-06-22,13339102,9285,7259,4,6,2,0,7465.0,7840.0
2018-06-23,13508726,3173,2891,5,6,2,1,9285.0,21517.0
2018-06-24,12450844,1704,1951,6,6,2,1,3173.0,19681.0
2018-06-25,13672581,10112,10138,0,6,2,0,1704.0,3536.0
2018-06-26,12965799,7703,7433,1,6,2,0,10112.0,6751.0
2018-06-27,13135425,1600,2062,2,6,2,0,7703.0,6502.0
2018-06-28,13479851,8618,9031,3,6,2,0,1600.0,7465.0
2018-06-29,13998760,10892,12991,4,6,2,0,8618.0,9285.0
2018-06-30,15391244,18239,18679,5,6,2,1,10892.0,3173.0
2018-07-01,16082566,25748,23729,6,7,3,1,18239.0,1704.0
2018-07-02,14152644,14209,14001,0,7,3,0,25748.0,10112.0
2018-07-03,13796876,8657,9051,1,7,3,0,14209.0,7703.0
2018-07-04,13790635,10286,10400,2,7,3,0,8657.0,1600.0
2018-07-05,13261050,6483,6808,3,7,3,0,10286.0,8618.0
2018-07-06,14301497,12062,13062,4,7,3,0,6483.0,10892.0
2018-07-07,14469058,20428,20136,5,7,3,1,12062.0,18239.0
2018-07-08,14984769,21285,20798,6,7,3,1,20428.0,25748.0
2018-07-09,13584441,9022,9335,0,7,3,0,21285.0,14209.0
2018-07-10,13752399,8798,9843,1,7,3,0,9022.0,8657.0
2018-07-11,14442000,9298,9145,2,7,3,0,8798.0,10286.0
2018-07-12,13739601,9866,10181,3,7,3,0,9298.0,6483.0
2018-07-13,14949939,10341,11450,4,7,3,0,9866.0,12062.0
2018-07-14,14073993,18968,17059,5,7,3,1,10341.0,20428.0
2018-07-15,15109203,21582,19747,6,7,3,1,18968.0,21285.0
2018-07-16,13366199,5401,6564,0,7,3,0,21582.0,9022.0
2018-07-17,13533741,9698,11301,1,7,3,0,5401.0,8798.0
2018-07-18,13527657,14888,14454,2,7,3,0,9698.0,9298.0
2018-07-19,14214823,12487,12483,3,7,3,0,14888.0,9866.0
2018-07-20,14208099,15183,14767,4,7,3,0,12487.0,10341.0
2018-07-21,14547666,21378,19778,5,7,3,1,15183.0,18968.0
2018-07-22,13675295,2984,3175,6,7,3,1,21378.0,21582.0
2018-07-23,12285130,8500,8730,0,7,3,0,2984.0,5401.0
2018-07-24,12971775,6335,7255,1,7,3,0,8500.0,9698.0
2018-07-25,13311837,9709,10891,2,7,3,0,6335.0,14888.0
2018-07-26,13305908,8030,7758,3,7,3,0,9709.0,12487.0
2018-07-27,14336092,12155,12554,4,7,3,0,8030.0,15183.0
2018-07-28,14846997,19893,19143,5,7,3,1,12155.0,21378.0
2018-07-29,14322065,19597,19038,6,7,3,1,19893.0,2984.0
2018-07-30,13797880,12059,11879,0,7,3,0,19597.0,8500.0
2018-07-31,12929700,8961,8708,1,7,3,0,12059.0,6335.0
2018-08-01,13096358,7047,8326,2,8,3,0,8961.0,9709.0
2018-08-02,13607197,11877,11833,3,8,3,0,7047.0,8030.0
2018-08-03,13945203,12350,14118,4,8,3,0,11877.0,12155.0
2018-08-04,15314942,20294,19702,5,8,3,1,12350.0,19893.0
2018-08-05,14791183,23399,22634,6,8,3,1,20294.0,19597.0
2018-08-06,14611925,14345,13756,0,8,3,0,23399.0,12059.0
2018-08-07,12715087,7993,8399,1,8,3,0,14345.0,8961.0
2018-08-08,13224750,2698,3493,2,8,3,0,7993.0,7047.0
2018-08-09,13047186,11259,11658,3,8,3,0,2698.0,11877.0
2018-08-10,13727640,13537,15271,4,8,3,0,11259.0,12350.0
2018-08-11,14578605,23260,21792,5,8,3,1,13537.0,20294.0
2018-08-12,14742765,19094,18081,6,8,3,1,23260.0,23399.0
2018-08-13,13878864,9568,9828,0,8,3,0,19094.0,14345.0
2018-08-14,13701080,10380,10448,1,8,3,0,9568.0,7993.0
2018-08-15,13523536,11664,12191,2,8,3,0,10380.0,2698.0
2018-08-16,12833025,8023,8038,3,8,3,0,11664.0,11259.0
2018-08-17,13340379,3910,6492,4,8,3,0,8023.0,13537.0
2018-08-18,15043380,19891,18663,5,8,3,1,3910.0,23260.0
2018-08-19,14181546,20548,19084,6,8,3,1,19891.0,19094.0
2018-08-20,12979470,10315,9666,0,8,3,0,20548.0,9568.0
2018-08-21,12632355,1088,1819,1,8,3,0,10315.0,10380.0
2018-08-22,13309257,8663,9231,2,8,3,0,1088.0,11664.0
2018-08-23,13644200,12984,12357,3,8,3,0,8663.0,8023.0
2018-08-24,13467367,12868,12339,4,8,3,0,12984.0,3910.0
2018-08-25,13801833,8682,8790,5,8,3,1,12868.0,19891.0
2018-08-26,14476350,16512,15468,6,8,3,1,8682.0,20548.0
2018-08-27,12426863,4760,5666,0,8,3,0,16512.0,10315.0
2018-08-28,13612360,9676,9002,1,8,3,0,4760.0,1088.0
2018-08-29,13265889,5184,5992,2,8,3,0,9676.0,8663.0
2018-08-30,13259805,10982,10458,3,8,3,0,5184.0,12984.0
2018-08-31,14272986,11754,12109,4,8,3,0,10982.0,12868.0
2018-09-01,14775297,20969,19722,5,9,3,1,11754.0,8682.0
2018-09-02,13749507,15976,15353,6,9,3,1,20969.0,16512.0
2018-09-03,13912571,14468,13441,0,9,3,0,15976.0,4760.0
2018-09-04,12040819,3757,3953,1,9,3,0,14468.0,9676.0
2018-09-05,12205260,4243,4343,2,9,3,0,3757.0,5184.0
2018-09-06,12200076,2699,2861,3,9,3,0,4243.0,10982.0
2018-09-07,12025554,4223,4735,4,9,3,0,2699.0,11754.0
2018-09-08,13713138,9019,8857,5,9,3,1,4223.0,20969.0
2018-09-09,12522317,5642,3907,6,9,3,1,9019.0,15976.0
2018-09-10,10825696,786,704,0,9,3,0,5642.0,14468.0
2018-09-11,11666865,2596,2635,1,9,3,0,786.0,3757.0
2018-09-12,11662104,3515,3482,2,9,3,0,2596.0,4243.0
2018-09-13,11657343,3755,3578,3,9,3,0,3515.0,2699.0
2018-09-14,12834462,4909,5241,4,9,3,0,3755.0,4223.0
2018-09-15,13166205,13387,12909,5,9,3,1,4909.0,9019.0
2018-09-16,13666158,12963,12187,6,9,3,1,13387.0,5642.0
2018-09-17,12310793,3762,3964,0,9,3,0,12963.0,786.0
2018-09-18,11799865,4063,3881,1,9,3,0,3762.0,2596.0
2018-09-19,11794965,3483,3663,2,9,3,0,4063.0,3515.0
2018-09-20,12126852,2020,1790,3,9,3,0,3483.0,3755.0
2018-09-21,12289988,3011,3201,4,9,3,0,2020.0,4909.0
2018-09-22,12957637,6834,6347,5,9,3,1,3011.0,13387.0
2018-09-23,12279038,7761,7441,6,9,3,1,6834.0,12963.0
2018-09-24,11433214,2067,1895,0,9,3,0,7761.0,3762.0
2018-09-25,11596623,1193,1094,1,9,3,0,2067.0,4063.0
2018-09-26,11591862,2629,2479,2,9,3,0,1193.0,3483.0
2018-09-27,11587101,2935,2736,3,9,3,0,2629.0,2020.0
2018-09-28,11917989,3635,3656,4,9,3,0,2935.0,3011.0
2018-09-29,11577441,6023,5819,5,9,3,1,3635.0,6834.0
2018-09-30,9895775,2873,2509,6,9,3,1,6023.0,7761.0
2018-10-01,11400982,1334,1376,0,10,4,0,2873.0,2067.0
2018-10-02,11228798,936,776,1,10,4,0,1334.0,1193.0
2018-10-03,11894275,2332,2146,2,10,4,0,936.0,2629.0
2018-10-04,11554395,2800,2521,3,10,4,0,2332.0,2935.0
2018-10-05,12051684,2166,1833,4,10,4,0,2800.0,3635.0
2018-10-06,11544666,1902,1741,5,10,4,1,2166.0,6023.0
2018-10-07,11539905,2215,2147,6,10,4,1,1902.0,2873.0
2018-10-08,12036564,2608,2321,0,10,4,0,2215.0,1334.0
2018-10-09,11697245,3906,3716,1,10,4,0,2608.0,936.0
2018-10-10,12193336,4379,4030,2,10,4,0,3906.0,2332.0
2018-10-11,11687235,2177,2100,3,10,4,0,4379.0,2800.0
2018-10-12,12016044,1918,1751,4,10,4,0,2177.0,2166.0
2018-10-13,11677295,2168,1917,5,10,4,1,1918.0,1902.0
2018-10-14,11005533,3200,2982,6,10,4,1,2168.0,2215.0
2018-10-15,11501127,1145,965,0,10,4,0,3200.0,2608.0
2018-10-16,11662945,1841,1601,1,10,4,0,1145.0,3906.0
2018-10-17,11491536,1361,992,2,10,4,0,1841.0,4379.0
2018-10-18,12318965,1535,1336,3,10,4,0,1361.0,2177.0
2018-10-19,11148934,2402,2056,4,10,4,0,1535.0,1918.0
2018-10-20,11310746,2162,2077,5,10,4,1,2402.0,2168.0
2018-10-21,10474947,1383,1297,6,10,4,1,2162.0,3200.0
2018-10-22,11135668,1576,1379,0,10,4,0,1383.0,1145.0
2018-10-23,10632864,1202,1969,1,10,4,0,1576.0,1841.0
2018-10-24,10628768,1512,1198,2,10,4,0,1202.0,1361.0
2018-10-25,11288578,1502,1236,3,10,4,0,1512.0,1535.0
2018-10-26,11449860,1272,991,4,10,4,0,1502.0,2402.0
2018-10-27,10450062,916,791,5,10,4,1,1272.0,2162.0
2018-10-28,9285612,744,641,6,10,4,1,916.0,1383.0
2018-10-29,10939731,886,626,0,10,4,0,744.0,1576.0
2018-10-30,11101029,1828,1623,1,10,4,0,886.0,1202.0
2018-10-31,10434186,1157,893,2,10,4,0,1828.0,1512.0
2018-11-01,10926795,729,705,3,11,4,0,1157.0,1502.0
2018-11-02,11087897,823,642,4,11,4,0,729.0,1272.0
2018-11-03,10587232,1167,1004,5,11,4,1,823.0,916.0
2018-11-04,10087143,1916,1762,6,11,4,1,1167.0,744.0
2018-11-05,10744500,856,662,0,11,4,0,1916.0,886.0
2018-11-06,10740275,900,655,1,11,4,0,856.0,1828.0
2018-11-07,10736050,973,785,2,11,4,0,900.0,1157.0
2018-11-08,10236603,1051,844,3,11,4,0,973.0,729.0
2018-11-09,9737714,837,431,4,11,4,0,1051.0,823.0
2018-11-10,10723960,926,796,5,11,4,1,837.0,1167.0
2018-11-11,9565505,982,905,6,11,4,1,926.0,1916.0
2018-11-12,10715965,1030,790,0,11,4,0,982.0,856.0
2018-11-13,11206026,860,594,1,11,4,0,1030.0,900.0
2018-11-14,10542624,949,720,2,11,4,0,860.0,973.0
2018-11-15,11032421,1125,858,3,11,4,0,949.0,1051.0
2018-11-16,10698805,581,420,4,11,4,0,1125.0,837.0
2018-11-17,10201077,748,518,5,11,4,1,581.0,926.0
2018-11-18,9703907,690,545,6,11,4,1,748.0,982.0
2018-11-19,10686715,967,720,0,11,4,0,690.0,1030.0
2018-11-20,10518176,897,567,1,11,4,0,967.0,860.0
2018-11-21,10514080,895,527,2,11,4,0,897.0,949.0
2018-11-22,10017420,817,563,3,11,4,0,895.0,1125.0
2018-11-23,9849570,971,721,4,11,4,0,817.0,581.0
2018-11-24,7220730,353,239,5,11,4,1,971.0,748.0
2018-11-25,9351249,700,588,6,11,4,1,353.0,690.0
2018-11-26,10495776,672,521,0,11,4,0,700.0,967.0
2018-11-27,10655580,746,608,1,11,4,0,672.0,897.0
2018-11-28,9832170,859,653,2,11,4,0,746.0,895.0
2018-11-29,10647455,765,526,3,11,4,0,859.0,817.0
2018-11-30,10806939,813,597,4,11,4,0,765.0,971.0
2018-12-01,9984358,727,693,5,12,4,1,813.0,353.0
2018-12-02,8508318,561,580,6,12,4,1,727.0,700.0
2018-12-03,10631595,745,619,0,12,4,0,561.0,672.0
2018-12-04,10627370,792,623,1,12,4,0,745.0,746.0
2018-12-05,10459744,910,497,2,12,4,0,792.0,859.0
2018-12-06,10455648,755,468,3,12,4,0,910.0,765.0
2018-12-07,10451552,554,360,4,12,4,0,755.0,813.0
